match_id,date,map,map_number,team_A,team_B,winner,team_A_rank,team_B_rank,rank_diff,abs_rank_diff,picked_by_is_A,is_decider,map_winrate_A,map_winrate_B,recent_form_A,recent_form_B,winner_is_A,split_row,split_match
94097,2025-07-24,Mirage,3,SINNERS,SENZA,SINNERS,74,51,23,23,1,0,0.5,0.5,0.4,0.5,1,train,train
94131,2025-07-24,Overpass,3,RED Canids,MIBR Academy,RED Canids,75,51,24,24,0,0,0.5,0.5,0.5,0.0,1,train,train
93944,2025-07-24,Ancient,4,GamerLegion,Virtus.pro,GamerLegion,16,18,-2,2,1,0,0.6363636363636364,0.14285714285714285,0.5,0.3,1,val,train
94091,2025-07-24,Overpass,3,Eternal Fire,NIP Impact,Eternal Fire,87,51,36,36,1,0,0.5,0.5,0.6,0.5,1,train,val
94097,2025-07-24,Ancient,7,SINNERS,SENZA,SENZA,74,51,23,23,0,1,0.25,0.5,0.5,0.0,0,train,train
94097,2025-07-24,Dust2,4,SINNERS,SENZA,SENZA,74,51,23,23,0,0,1.0,0.5,0.4,0.5,0,train,train
93944,2025-07-24,Dust2,3,GamerLegion,Virtus.pro,GamerLegion,16,18,-2,2,0,0,1.0,0.5,0.6,0.3,1,test,train
93942,2025-07-24,Nuke,7,FaZe,Liquid,FaZe,12,27,-15,15,0,1,0.5,0.25,0.7,0.4,1,train,val
93942,2025-07-24,Inferno,4,FaZe,Liquid,Liquid,12,27,-15,15,1,0,0.6666666666666666,0.16666666666666666,0.7,0.4,0,val,val
93947,2025-07-25,Overpass,3,Virtus.pro,HEROIC,HEROIC,18,14,4,4,1,0,1.0,0.0,0.3,0.5,0,train,train
93945,2025-07-25,Dust2,4,Astralis,FURIA,FURIA,11,10,1,1,0,0,0.2857142857142857,0.5555555555555556,0.7,0.5,0,train,train
93946,2025-07-25,Inferno,7,Astralis,paiN,Astralis,11,17,-6,6,0,1,0.6666666666666666,0.4444444444444444,0.6,0.2,1,train,train
93945,2025-07-25,Nuke,3,Astralis,FURIA,FURIA,11,10,1,1,1,0,0.7272727272727273,0.5714285714285714,0.6,0.5,0,train,train
94105,2025-07-25,Mirage,4,Zero Tenacity,KOLESIE,Zero Tenacity,59,51,8,8,0,0,0.45454545454545453,1.0,0.5,0.6,1,val,train
94105,2025-07-25,Dust2,3,Zero Tenacity,KOLESIE,Zero Tenacity,59,51,8,8,1,0,0.6666666666666666,1.0,0.6,0.5,1,train,train
94100,2025-07-25,Mirage,3,Monte,Fisher College,Monte,44,51,-7,7,1,0,0.6,0.5,0.5,0.5,1,train,train
94100,2025-07-25,Nuke,4,Monte,Fisher College,Monte,44,51,-7,7,0,0,0.4444444444444444,0.5,0.5,0.0,1,train,train
93948,2025-07-25,Inferno,3,3DMAX,TYLOO,3DMAX,8,9,-1,1,0,0,0.5,0.8125,0.4,0.6,1,train,train
93946,2025-07-25,Nuke,3,Astralis,paiN,Astralis,11,17,-6,6,0,0,0.6666666666666666,0.45454545454545453,0.5,0.1,1,train,train
93948,2025-07-25,Ancient,4,3DMAX,TYLOO,3DMAX,8,9,-1,1,1,0,0.375,0.6666666666666666,0.5,0.5,1,val,train
93938,2025-07-25,Ancient,3,BIG,paiN,BIG,45,17,28,28,1,0,0.3333333333333333,0.0,0.3,0.1,1,train,train
93946,2025-07-25,Ancient,4,Astralis,paiN,paiN,11,17,-6,6,1,0,0.45454545454545453,0.0,0.5,0.1,0,train,train
93938,2025-07-25,Inferno,7,BIG,paiN,paiN,45,17,28,28,0,1,0.5,0.4,0.4,0.2,0,train,train
93938,2025-07-25,Nuke,4,BIG,paiN,paiN,45,17,28,28,0,0,0.5,0.4166666666666667,0.3,0.2,0,train,train
93947,2025-07-25,Mirage,4,Virtus.pro,HEROIC,HEROIC,18,14,4,4,0,0,0.3333333333333333,0.6666666666666666,0.2,0.5,0,train,train
93962,2025-07-26,Nuke,3,The MongolZ,3DMAX,The MongolZ,3,8,-5,5,0,0,0.5,0.3,0.7,0.6,1,val,train
93964,2025-07-26,Inferno,4,G2,FURIA,G2,15,10,5,5,1,0,0.625,0.375,0.5,0.5,1,train,train
93964,2025-07-26,Dust2,3,G2,FURIA,G2,15,10,5,5,0,0,0.7272727272727273,0.6,0.5,0.5,1,train,train
94334,2025-07-26,Ancient,3,M80,regain,M80,37,51,-14,14,0,0,0.5,0.5,0.5,0.5,1,train,train
94107,2025-07-26,Inferno,7,1win,Zero Tenacity,Zero Tenacity,51,59,-8,8,0,1,0.5,0.3333333333333333,0.5,0.6,0,train,train
94107,2025-07-26,Mirage,4,1win,Zero Tenacity,1win,51,59,-8,8,0,0,0.5,0.5,0.0,0.7,1,train,train
94107,2025-07-26,Dust2,3,1win,Zero Tenacity,Zero Tenacity,51,59,-8,8,1,0,0.5,0.75,0.5,0.6,0,train,train
94102,2025-07-26,Nuke,3,RUBY,Monte,Monte,51,44,7,7,0,0,1.0,0.5,0.4,0.5,0,train,train
94102,2025-07-26,Overpass,4,RUBY,Monte,RUBY,51,44,7,7,1,0,0.5,0.5,0.4,0.6,1,train,train
94102,2025-07-26,Ancient,7,RUBY,Monte,Monte,51,44,7,7,0,1,0.5,0.3333333333333333,0.5,0.5,0,train,train
93963,2025-07-26,Nuke,3,Vitality,Astralis,Vitality,2,11,-9,9,0,0,0.8181818181818182,0.6923076923076923,0.8,0.5,1,train,train
93953,2025-07-26,Dust2,3,Aurora,Ninjas in Pyjamas,Aurora,6,24,-18,18,1,0,0.6666666666666666,0.5,0.4,0.7,1,train,train
93962,2025-07-26,Ancient,4,The MongolZ,3DMAX,The MongolZ,3,8,-5,5,1,0,0.6666666666666666,0.4444444444444444,0.7,0.5,1,test,train
93953,2025-07-26,Train,4,Aurora,Ninjas in Pyjamas,Aurora,6,24,-18,18,0,0,0.25,0.7142857142857143,0.4,0.6,1,test,train
93965,2025-07-26,Nuke,3,Falcons,GamerLegion,Falcons,5,16,-11,11,0,0,0.5454545454545454,0.5833333333333334,0.4,0.6,1,train,train
93965,2025-07-26,Mirage,4,Falcons,GamerLegion,Falcons,5,16,-11,11,1,0,0.5555555555555556,0.3333333333333333,0.5,0.5,1,train,train
93952,2025-07-26,Nuke,7,Natus Vincere,FaZe,Natus Vincere,7,12,-5,5,0,1,0.0,0.5714285714285714,0.5,0.6,1,train,train
93952,2025-07-26,Mirage,4,Natus Vincere,FaZe,Natus Vincere,7,12,-5,5,1,0,0.6,0.25,0.6,0.5,1,val,train
94334,2025-07-26,Overpass,4,M80,regain,M80,37,51,-14,14,1,0,1.0,0.5,0.6,0.0,1,train,train
93952,2025-07-26,Ancient,3,Natus Vincere,FaZe,FaZe,7,12,-5,5,0,0,0.3333333333333333,0.6363636363636364,0.6,0.5,0,val,train
93963,2025-07-26,Overpass,4,Vitality,Astralis,Vitality,2,11,-9,9,1,0,0.5,0.5,0.8,0.4,1,train,train
94144,2025-07-27,Nuke,4,RED Canids,Crashers,RED Canids,75,51,24,24,1,0,0.5454545454545454,0.5,0.6,0.0,1,val,train
94337,2025-07-27,Overpass,4,M80,Getting Info,M80,37,51,-14,14,1,0,1.0,0.5,0.7,0.4,1,train,train
94339,2025-07-27,Overpass,4,M80,BLUEJAYS,M80,37,51,-14,14,1,0,1.0,0.5,0.7,0.2,1,train,train
94337,2025-07-27,Mirage,3,M80,Getting Info,M80,37,51,-14,14,0,0,0.4,0.0,0.7,0.3333333333333333,1,train,train
94093,2025-07-27,Dust2,3,Eternal Fire,TPuDCATb TPu,TPuDCATb TPu,87,51,36,36,1,0,0.6,1.0,0.6,0.5,0,train,test
93968,2025-07-27,Dust2,3,Falcons,The MongolZ,The MongolZ,5,3,2,2,1,0,0.6666666666666666,0.6,0.5,0.8,0,train,val
93967,2025-07-27,Dust2,4,Astralis,FURIA,FURIA,11,10,1,1,0,0,0.25,0.5454545454545454,0.4,0.5,0,train,train
93968,2025-07-27,Mirage,4,Falcons,The MongolZ,The MongolZ,5,3,2,2,0,0,0.6,0.6923076923076923,0.4,0.8,0,train,val
94336,2025-07-27,Ancient,4,Wildcard,MIGHT,Wildcard,61,51,10,10,1,0,0.5,0.5,0.2,0.5,1,val,val
94336,2025-07-27,Dust2,3,Wildcard,MIGHT,Wildcard,61,51,10,10,0,0,0.14285714285714285,0.5,0.3,0.0,1,train,val
94338,2025-07-27,Inferno,4,BLUEJAYS,Wildcard,BLUEJAYS,51,61,-10,10,0,0,0.0,0.3333333333333333,0.2,0.4,1,train,train
94338,2025-07-27,Dust2,3,BLUEJAYS,Wildcard,BLUEJAYS,51,61,-10,10,1,0,0.0,0.25,0.2,0.3,1,train,train
94098,2025-07-27,Ancient,3,ex-SABRE,SINNERS,SINNERS,51,74,-23,23,1,0,0.0,0.2,0.0,0.3,0,train,test
94098,2025-07-27,Mirage,4,ex-SABRE,SINNERS,SINNERS,51,74,-23,23,0,0,0.0,0.5714285714285714,0.0,0.4,0,train,test
94438,2025-07-27,Ancient,4,SAW,Impulse GW,SAW,22,51,-29,29,0,0,0.5,0.5,0.4,0.5,1,train,train
94438,2025-07-27,Train,3,SAW,Impulse GW,SAW,22,51,-29,29,1,0,0.0,0.5,0.5,0.0,1,test,train
94442,2025-07-27,Ancient,4,SAW,DESEMPREGO,SAW,22,51,-29,29,0,0,0.6,0.5,0.6,0.5,1,test,train
94442,2025-07-27,Nuke,3,SAW,DESEMPREGO,SAW,22,51,-29,29,1,0,0.5714285714285714,0.5,0.6,0.0,1,test,train
94443,2025-07-27,Inferno,7,SAW,Iberian Soul,Iberian Soul,22,51,-29,29,0,1,0.3333333333333333,0.7777777777777778,0.7,0.6,0,train,test
94443,2025-07-27,Nuke,4,SAW,Iberian Soul,Iberian Soul,22,51,-29,29,1,0,0.625,0.0,0.6,0.6,0,test,test
94443,2025-07-27,Train,3,SAW,Iberian Soul,SAW,22,51,-29,29,0,0,0.25,0.0,0.5,0.6,1,train,test
94339,2025-07-27,Mirage,3,M80,BLUEJAYS,M80,37,51,-14,14,0,0,0.5,0.3333333333333333,0.7,0.3,1,train,train
93969,2025-07-27,Train,4,Vitality,G2,Vitality,2,15,-13,13,1,0,0.8571428571428571,0.5,0.8,0.6,1,val,train
93967,2025-07-27,Inferno,3,Astralis,FURIA,FURIA,11,10,1,1,1,0,0.7,0.3333333333333333,0.4,0.6,0,test,train
94144,2025-07-27,Inferno,3,RED Canids,Crashers,RED Canids,75,51,24,24,0,0,0.6666666666666666,0.5,0.7,0.0,1,train,train
94093,2025-07-27,Nuke,4,Eternal Fire,TPuDCATb TPu,TPuDCATb TPu,87,51,36,36,0,0,0.0,0.5,0.5,0.6,0,test,test
93969,2025-07-27,Inferno,3,Vitality,G2,Vitality,2,15,-13,13,0,0,0.8333333333333334,0.6666666666666666,0.8,0.5,1,train,train
94111,2025-07-28,Ancient,7,Monte,TPuDCATb TPu,Monte,44,51,-7,7,0,1,0.42857142857142855,0.0,0.6,0.6666666666666666,1,val,val
94111,2025-07-28,Dust2,4,Monte,TPuDCATb TPu,Monte,44,51,-7,7,1,0,0.5,1.0,0.7,0.5714285714285714,1,test,val
94111,2025-07-28,Nuke,3,Monte,TPuDCATb TPu,TPuDCATb TPu,44,51,-7,7,0,0,0.5454545454545454,0.6666666666666666,0.7,0.5,0,train,val
94110,2025-07-28,Mirage,4,Zero Tenacity,SINNERS,Zero Tenacity,59,74,-15,15,0,0,0.46153846153846156,0.625,0.6,0.5,1,train,train
94110,2025-07-28,Inferno,3,Zero Tenacity,SINNERS,Zero Tenacity,59,74,-15,15,1,0,0.4,0.6666666666666666,0.6,0.5,1,train,train
93957,2025-07-28,Nuke,4,MOUZ,Natus Vincere,MOUZ,4,7,-3,3,1,0,0.6,0.5,0.6,0.6,1,train,test
93971,2025-07-28,Ancient,3,G2,3DMAX,G2,15,8,7,7,0,0,0.4,0.4,0.5,0.4,1,test,test
93971,2025-07-28,Inferno,4,G2,3DMAX,G2,15,8,7,7,1,0,0.6,0.5454545454545454,0.5,0.4,1,train,test
94529,2025-07-28,Nuke,4,BESTIA,ShindeN,ShindeN,53,51,2,2,1,0,0.8571428571428571,0.5,0.6,0.5,0,train,test
93970,2025-07-28,Dust2,7,Falcons,FURIA,FURIA,5,10,-5,5,0,1,0.6153846153846154,0.5833333333333334,0.4,0.6,0,train,test
94529,2025-07-28,Mirage,3,BESTIA,ShindeN,ShindeN,53,51,2,2,0,0,0.5714285714285714,0.5,0.5,1.0,0,test,test
93970,2025-07-28,Mirage,4,Falcons,FURIA,FURIA,5,10,-5,5,1,0,0.5454545454545454,0.3333333333333333,0.3,0.7,0,train,test
93956,2025-07-28,Nuke,4,Aurora,Spirit,Spirit,6,1,5,5,0,0,0.6666666666666666,0.6666666666666666,0.4,0.7,0,test,val
93957,2025-07-28,Mirage,3,MOUZ,Natus Vincere,MOUZ,4,7,-3,3,0,0,0.7272727272727273,0.6666666666666666,0.6,0.5,1,train,test
93970,2025-07-28,Train,3,Falcons,FURIA,Falcons,5,10,-5,5,0,0,0.5,0.7142857142857143,0.3,0.8,1,train,test
93956,2025-07-28,Dust2,3,Aurora,Spirit,Spirit,6,1,5,5,1,0,0.7,0.7777777777777778,0.4,0.7,0,train,val
93955,2025-07-28,Ancient,4,Liquid,FaZe,FaZe,27,12,15,15,0,0,0.6666666666666666,0.6666666666666666,0.5,0.5,0,val,train
93955,2025-07-28,Mirage,3,Liquid,FaZe,FaZe,27,12,15,15,1,0,0.2857142857142857,0.2222222222222222,0.4,0.6,0,val,train
93958,2025-07-29,Mirage,4,Aurora,FaZe,FaZe,6,12,-6,6,1,0,0.625,0.3,0.4,0.7,0,train,test
94180,2025-07-29,Ancient,3,9INE,Sashi,Sashi,51,52,-1,1,1,0,0.25,0.2727272727272727,0.2,0.6,0,train,train
94559,2025-07-29,Inferno,4,Eternal Fire,AaB,Eternal Fire,87,51,36,36,0,0,0.3333333333333333,0.5,0.4,0.5,1,train,train
93972,2025-07-29,Inferno,4,Vitality,The MongolZ,Vitality,2,3,-1,1,1,0,0.8461538461538461,0.42857142857142855,0.8,0.8,1,train,train
93972,2025-07-29,Mirage,3,Vitality,The MongolZ,Vitality,2,3,-1,1,0,0,0.6428571428571429,0.7142857142857143,0.8,0.7,1,val,train
93958,2025-07-29,Nuke,3,Aurora,FaZe,FaZe,6,12,-6,6,0,0,0.6,0.5,0.4,0.7,0,test,test
94180,2025-07-29,Inferno,7,9INE,Sashi,9INE,51,52,-1,1,0,1,0.2,0.5,0.2,0.6,1,test,train
94151,2025-07-29,Mirage,3,RED Canids,GameHunters,RED Canids,75,51,24,24,1,0,0.6666666666666666,0.0,0.7,0.4,1,train,train
94151,2025-07-29,Nuke,4,RED Canids,GameHunters,RED Canids,75,51,24,24,0,0,0.5833333333333334,0.0,0.7,0.3333333333333333,1,train,train
94301,2025-07-29,Mirage,4,M80,Chicken Coop,M80,37,51,-14,14,1,0,0.5714285714285714,0.5,0.7,0.5,1,val,train
94301,2025-07-29,Inferno,3,M80,Chicken Coop,M80,37,51,-14,14,0,0,0.5,0.5,0.8,0.0,1,train,train
94180,2025-07-29,Nuke,4,9INE,Sashi,9INE,51,52,-1,1,0,0,0.0,0.5454545454545454,0.3,0.5,1,train,train
93973,2025-07-29,Inferno,4,G2,FURIA,FURIA,15,10,5,5,1,0,0.6363636363636364,0.4,0.6,0.7,0,train,train
93959,2025-07-29,Train,7,Natus Vincere,Ninjas in Pyjamas,Natus Vincere,7,24,-17,17,0,1,0.6666666666666666,0.625,0.4,0.6,1,val,train
93959,2025-07-29,Inferno,4,Natus Vincere,Ninjas in Pyjamas,Natus Vincere,7,24,-17,17,1,0,1.0,0.3333333333333333,0.5,0.6,1,train,train
94559,2025-07-29,Overpass,3,Eternal Fire,AaB,Eternal Fire,87,51,36,36,1,0,1.0,0.5,0.4,0.0,1,train,train
94177,2025-07-29,Overpass,3,Sangal,Monte,Monte,76,44,32,32,1,0,0.5,0.0,0.4,0.6,0,train,train
94177,2025-07-29,Ancient,4,Sangal,Monte,Sangal,76,44,32,32,0,0,0.0,0.5,0.4,0.7,1,train,train
94177,2025-07-29,Mirage,7,Sangal,Monte,Sangal,76,44,32,32,0,1,0.625,0.6363636363636364,0.4,0.7,1,train,train
93959,2025-07-29,Nuke,3,Natus Vincere,Ninjas in Pyjamas,Ninjas in Pyjamas,7,24,-17,17,0,0,0.3333333333333333,0.7857142857142857,0.6,0.5,0,train,train
93973,2025-07-29,Dust2,3,G2,FURIA,FURIA,15,10,5,5,0,0,0.75,0.6153846153846154,0.5,0.7,0,train,train
94303,2025-07-30,Train,7,Wildcard,LAG,Wildcard,61,51,10,10,0,1,1.0,0.5,0.3,0.5,1,train,val
94303,2025-07-30,Nuke,3,Wildcard,LAG,Wildcard,61,51,10,10,1,0,0.5714285714285714,0.5,0.3,0.0,1,train,val
94303,2025-07-30,Inferno,4,Wildcard,LAG,LAG,61,51,10,10,0,0,0.2857142857142857,0.5,0.4,0.0,0,train,val
94188,2025-07-31,Ancient,3,Johnny Speeds,Monte,Johnny Speeds,51,44,7,7,0,0,0.5,0.4444444444444444,0.3333333333333333,0.6,1,train,train
94185,2025-07-31,Ancient,4,Sashi,ARCRED,Sashi,52,51,1,1,0,0,0.3333333333333333,0.5,0.5,0.5,1,test,train
94188,2025-07-31,Mirage,4,Johnny Speeds,Monte,Johnny Speeds,51,44,7,7,1,0,0.5,0.5833333333333334,0.5,0.5,1,train,train
94185,2025-07-31,Inferno,3,Sashi,ARCRED,Sashi,52,51,1,1,1,0,0.45454545454545453,0.5,0.6,0.0,1,test,train
94663,2025-08-01,Train,3,ex-NAVI Junior,OG,ex-NAVI Junior,51,30,21,21,0,0,0.5,0.0,0.5,0.4,1,train,val
94744,2025-08-01,Dust2,4,Imperial,ShindeN,Imperial,34,51,-17,17,1,0,0.625,0.5,0.6,1.0,1,val,train
94663,2025-08-01,Mirage,4,ex-NAVI Junior,OG,ex-NAVI Junior,51,30,21,21,1,0,1.0,0.5,0.6,0.3,1,train,val
94665,2025-08-01,Inferno,7,ECSTATIC,Zero Tenacity,ECSTATIC,31,59,-28,28,0,1,0.6666666666666666,0.45454545454545453,0.7,0.7,1,train,test
94665,2025-08-01,Nuke,3,ECSTATIC,Zero Tenacity,ECSTATIC,31,59,-28,28,0,0,0.6666666666666666,0.7,0.7,0.7,1,train,test
94665,2025-08-01,Train,4,ECSTATIC,Zero Tenacity,Zero Tenacity,31,59,-28,28,1,0,0.8461538461538461,1.0,0.7,0.6,0,train,test
94306,2025-08-01,Dust2,4,Wildcard,NRG,Wildcard,61,51,10,10,0,0,0.2222222222222222,0.5,0.4,0.2,1,train,train
94306,2025-08-01,Nuke,3,Wildcard,NRG,NRG,61,51,10,10,1,0,0.625,0.0,0.5,0.1,0,test,train
94749,2025-08-01,Inferno,4,Wildcard,Marsborne,Marsborne,61,51,10,10,1,0,0.25,0.5,0.5,0.5,0,train,train
94664,2025-08-01,Train,4,fnatic,SPARTA,fnatic,21,51,-30,30,1,0,0.42857142857142855,1.0,0.4,1.0,1,train,val
94664,2025-08-01,Mirage,3,fnatic,SPARTA,fnatic,21,51,-30,30,0,0,0.2,1.0,0.4,0.6666666666666666,1,train,val
94744,2025-08-01,Mirage,3,Imperial,ShindeN,Imperial,34,51,-17,17,0,0,0.6666666666666666,1.0,0.6,0.6666666666666666,1,train,train
94378,2025-08-01,Dust2,3,Liquid,VP.Prodigy,VP.Prodigy,27,51,-24,24,0,0,0.3333333333333333,0.5,0.4,0.5,0,train,train
94749,2025-08-01,Train,3,Wildcard,Marsborne,Marsborne,61,51,10,10,0,0,1.0,0.5,0.5,1.0,0,train,train
94190,2025-08-01,Nuke,3,SAW,Zero Tenacity,SAW,22,59,-37,37,1,0,0.5555555555555556,0.6363636363636364,0.5,0.7,1,train,val
94306,2025-08-01,Overpass,7,Wildcard,NRG,Wildcard,61,51,10,10,0,1,0.5,0.5,0.4,0.2,1,train,train
94307,2025-08-01,Overpass,3,M80,Wildcard,M80,37,61,-24,24,1,0,1.0,1.0,0.9,0.4,1,train,train
94750,2025-08-01,Mirage,3,M80,Supernova Comets,M80,37,51,-14,14,0,0,0.625,0.5,1.0,0.5,1,val,test
94189,2025-08-01,Mirage,4,Sangal,CYBERSHOKE,CYBERSHOKE,76,51,25,25,0,0,0.6666666666666666,0.6666666666666666,0.5,0.5,0,test,train
93975,2025-08-01,Inferno,3,The MongolZ,Natus Vincere,Natus Vincere,3,7,-4,4,0,0,0.375,1.0,0.6,0.5,0,val,train
94189,2025-08-01,Overpass,3,Sangal,CYBERSHOKE,Sangal,76,51,25,25,1,0,0.0,0.5,0.5,0.5,1,train,train
94378,2025-08-01,Mirage,4,Liquid,VP.Prodigy,Liquid,27,51,-24,24,1,0,0.25,0.5,0.4,1.0,1,val,train
94378,2025-08-01,Nuke,7,Liquid,VP.Prodigy,VP.Prodigy,27,51,-24,24,0,1,0.2,0.5,0.4,0.5,0,test,train
93975,2025-08-01,Ancient,4,The MongolZ,Natus Vincere,Natus Vincere,3,7,-4,4,1,0,0.7142857142857143,0.25,0.5,0.6,0,train,train
94750,2025-08-01,Ancient,4,M80,Supernova Comets,M80,37,51,-14,14,1,0,0.6,0.5,1.0,0.0,1,train,test
93974,2025-08-01,Mirage,4,MOUZ,FURIA,FURIA,4,10,-6,6,1,0,0.75,0.4,0.6,0.7,0,test,train
93974,2025-08-01,Inferno,7,MOUZ,FURIA,MOUZ,4,10,-6,6,0,1,0.4,0.45454545454545453,0.5,0.7,1,val,train
94189,2025-08-01,Nuke,7,Sangal,CYBERSHOKE,CYBERSHOKE,76,51,25,25,0,1,0.45454545454545453,0.125,0.5,0.5,0,train,train
94190,2025-08-01,Inferno,4,SAW,Zero Tenacity,SAW,22,59,-37,37,0,0,0.2857142857142857,0.4166666666666667,0.6,0.6,1,val,val
93974,2025-08-01,Train,3,MOUZ,FURIA,MOUZ,4,10,-6,6,0,0,0.4,0.625,0.6,0.7,1,train,train
94307,2025-08-01,Ancient,4,M80,Wildcard,M80,37,61,-24,24,0,0,0.6666666666666666,1.0,1.0,0.4,1,val,train
94383,2025-08-02,Ancient,7,fnatic,ECSTATIC,ECSTATIC,21,31,-10,10,0,1,0.4,0.8,0.4,0.6,0,test,val
94383,2025-08-02,Inferno,4,fnatic,ECSTATIC,ECSTATIC,21,31,-10,10,1,0,0.75,0.6923076923076923,0.4,0.7,0,train,val
94383,2025-08-02,Train,3,fnatic,ECSTATIC,fnatic,21,31,-10,10,0,0,0.5,0.7857142857142857,0.4,0.7,1,train,val
93977,2025-08-02,Nuke,4,Spirit,Natus Vincere,Natus Vincere,1,7,-6,6,1,0,0.7142857142857143,0.25,0.7,0.6,0,train,test
94193,2025-08-02,Train,4,Monte,Betera,Monte,44,51,-7,7,0,0,0.1111111111111111,1.0,0.4,0.3333333333333333,1,train,train
93977,2025-08-02,Mirage,3,Spirit,Natus Vincere,Spirit,1,7,-6,6,0,0,0.5714285714285714,0.5714285714285714,0.7,0.6,1,train,test
94193,2025-08-02,Nuke,7,Monte,Betera,Monte,44,51,-7,7,0,1,0.5,0.5,0.5,0.2857142857142857,1,val,train
94754,2025-08-02,Overpass,4,Marsborne,M80,M80,51,37,14,14,0,0,0.5,1.0,1.0,1.0,0,test,train
94754,2025-08-02,Train,3,Marsborne,M80,M80,51,37,14,14,1,0,1.0,1.0,0.6666666666666666,1.0,0,train,train
94195,2025-08-02,Inferno,4,Passion UA,Partizan,Partizan,32,51,-19,19,0,0,0.25,0.6,0.6,0.6,0,train,train
94195,2025-08-02,Mirage,3,Passion UA,Partizan,Partizan,32,51,-19,19,1,0,0.6666666666666666,0.3333333333333333,0.5,0.6,0,val,train
93977,2025-08-02,Ancient,7,Spirit,Natus Vincere,Spirit,1,7,-6,6,0,1,0.5,0.4,0.7,0.5,1,train,test
94193,2025-08-02,Dust2,3,Monte,Betera,Betera,44,51,-7,7,1,0,0.5555555555555556,0.5,0.5,0.25,0,train,train
94573,2025-08-02,Ancient,3,Sharks,Dusty Roots,Sharks,63,51,12,12,1,0,0.6666666666666666,0.5,0.5,0.5,1,train,train
94576,2025-08-02,Inferno,4,BESTIA,2GAME,2GAME,53,51,2,2,1,0,0.75,0.5,0.4,0.625,0,test,val
94574,2025-08-02,Mirage,7,Fluxo,ShindeN,ShindeN,46,51,-5,5,0,1,0.5,0.5,0.5,0.5,0,train,train
94747,2025-08-02,Dust2,4,Imperial,ODDIK,Imperial,34,51,-17,17,1,0,0.6666666666666666,0.2,0.7,0.4,1,val,train
94747,2025-08-02,Train,3,Imperial,ODDIK,ODDIK,34,51,-17,17,0,0,0.0,1.0,0.8,0.4,0,test,train
94576,2025-08-02,Nuke,7,BESTIA,2GAME,BESTIA,53,51,2,2,0,1,0.75,1.0,0.3,0.6666666666666666,1,train,val
93976,2025-08-02,Train,4,Vitality,MOUZ,MOUZ,2,4,-2,2,1,0,0.875,0.5,0.9,0.7,0,test,train
93976,2025-08-02,Mirage,3,Vitality,MOUZ,MOUZ,2,4,-2,2,0,0,0.6666666666666666,0.6923076923076923,0.8,0.7,0,train,train
94747,2025-08-02,Overpass,7,Imperial,ODDIK,Imperial,34,51,-17,17,0,1,0.5,0.5,0.7,0.4,1,train,train
94746,2025-08-02,Mirage,3,Legacy,Sharks,Legacy,19,63,-44,44,0,0,0.5555555555555556,0.75,0.6,0.6,1,train,test
94746,2025-08-02,Inferno,4,Legacy,Sharks,Legacy,19,63,-44,44,1,0,0.5,0.6,0.6,0.6,1,train,test
94574,2025-08-02,Nuke,3,Fluxo,ShindeN,ShindeN,46,51,-5,5,0,0,0.6666666666666666,1.0,0.5,0.6,0,train,train
94573,2025-08-02,Inferno,4,Sharks,Dusty Roots,Sharks,63,51,12,12,0,0,0.5,1.0,0.5,0.42857142857142855,1,test,train
94576,2025-08-02,Dust2,3,BESTIA,2GAME,BESTIA,53,51,2,2,0,0,0.3333333333333333,1.0,0.4,0.6,1,val,val
94196,2025-08-02,Mirage,3,Nexus,Sashi,Sashi,51,52,-1,1,1,0,0.8,0.35714285714285715,0.6,0.6,0,train,train
94196,2025-08-02,Inferno,4,Nexus,Sashi,Sashi,51,52,-1,1,0,0,0.2,0.5,0.5,0.7,0,train,train
94574,2025-08-02,Ancient,4,Fluxo,ShindeN,Fluxo,46,51,-5,5,1,0,0.8571428571428571,0.5,0.4,0.6666666666666666,1,train,train
94199,2025-08-03,Dust2,4,SAW,CYBERSHOKE,CYBERSHOKE,22,51,-29,29,0,0,0.5,0.5,0.7,0.6,0,train,train
94197,2025-08-03,Overpass,4,Sangal,Zero Tenacity,Zero Tenacity,76,59,17,17,1,0,0.5,0.5,0.5,0.5,0,train,test
94197,2025-08-03,Nuke,3,Sangal,Zero Tenacity,Sangal,76,59,17,17,0,0,0.4166666666666667,0.5833333333333334,0.4,0.5,1,train,test
94197,2025-08-03,Mirage,7,Sangal,Zero Tenacity,Zero Tenacity,76,59,17,17,0,1,0.6,0.5,0.4,0.5,0,train,test
94748,2025-08-03,Overpass,3,Legacy,Imperial,Legacy,19,34,-15,15,0,0,0.5,1.0,0.7,0.7,1,val,train
94577,2025-08-03,Overpass,3,Keyd Stars,RED Canids,Keyd Stars,51,75,-24,24,0,0,0.5,1.0,0.0,0.7,1,train,train
94199,2025-08-03,Nuke,3,SAW,CYBERSHOKE,SAW,22,51,-29,29,1,0,0.6,0.2222222222222222,0.7,0.7,1,train,train
94384,2025-08-03,Nuke,3,VP.Prodigy,ECSTATIC,VP.Prodigy,51,31,20,20,1,0,1.0,0.6842105263157895,0.6666666666666666,0.7,1,train,test
94580,2025-08-03,Nuke,3,9z,Bounty Hunters,9z,50,51,-1,1,1,0,0.5,0.25,0.5,0.2,1,train,train
