match_id,date,map,map_order,picked_by,team_A,team_B,team_A_rank,team_B_rank,winner
89458,2025-05-21,Mirage,7,decider,HEROIC,Aurora,14,6,Aurora
89456,2025-05-21,Inferno,3,Liquid,Liquid,Aurora,27,6,Aurora
89456,2025-05-21,Dust2,4,Aurora,Liquid,Aurora,27,6,Aurora
89453,2025-05-20,Inferno,3,NRG,Aurora,NRG,6,51,Aurora
89453,2025-05-20,Nuke,4,Aurora,Aurora,NRG,6,51,Aurora
88673,2025-05-20,Dust2,3,HEROIC,Aurora,HEROIC,6,14,Aurora
88673,2025-05-20,Anubis,4,Aurora,Aurora,HEROIC,6,14,HEROIC
88673,2025-05-20,Mirage,7,decider,Aurora,HEROIC,6,14,HEROIC
88393,2025-05-18,Anubis,3,Aurora,Aurora,FURIA,6,10,FURIA
88393,2025-05-18,Inferno,4,FURIA,Aurora,FURIA,6,10,Aurora
88393,2025-05-18,Dust2,7,decider,Aurora,FURIA,6,10,Aurora
88391,2025-05-17,Mirage,3,Aurora,Aurora,Astralis,6,11,Aurora
88391,2025-05-17,Nuke,4,Astralis,Aurora,Astralis,6,11,Astralis
88391,2025-05-17,Train,7,decider,Aurora,Astralis,6,11,Astralis
88370,2025-05-14,Dust2,3,Aurora,ODDIK,Aurora,51,6,Aurora
88370,2025-05-14,Anubis,4,ODDIK,ODDIK,Aurora,51,6,Aurora
88368,2025-05-13,Train,3,Natus Vincere,Natus Vincere,Aurora,7,6,Natus Vincere
88368,2025-05-13,Inferno,4,Aurora,Natus Vincere,Aurora,7,6,Natus Vincere
88357,2025-05-12,Anubis,3,Aurora,Ninjas in Pyjamas,Aurora,24,6,Aurora
88357,2025-05-12,Train,4,Ninjas in Pyjamas,Ninjas in Pyjamas,Aurora,24,6,Ninjas in Pyjamas
88357,2025-05-12,Inferno,7,decider,Ninjas in Pyjamas,Aurora,24,6,Aurora
88351,2025-05-11,Mirage,3,HOTU,Aurora,HOTU,6,51,Aurora
88351,2025-05-11,Anubis,4,Aurora,Aurora,HOTU,6,51,HOTU
88351,2025-05-11,Nuke,7,decider,Aurora,HOTU,6,51,Aurora
88339,2025-05-10,Mirage,3,BIG,Aurora,BIG,6,45,Aurora
88339,2025-05-10,Inferno,4,Aurora,Aurora,BIG,6,45,BIG
88339,2025-05-10,Dust2,7,decider,Aurora,BIG,6,45,BIG
85862,2025-04-11,Anubis,3,Aurora,Complexity,Aurora,51,6,Aurora
85862,2025-04-11,Train,4,Complexity,Complexity,Aurora,51,6,Complexity
85862,2025-04-11,Nuke,7,decider,Complexity,Aurora,51,6,Complexity
85856,2025-04-09,Mirage,3,Betclic,Aurora,Betclic,6,51,Aurora
85856,2025-04-09,Anubis,4,Aurora,Aurora,Betclic,6,51,Aurora
85849,2025-04-08,Inferno,3,3DMAX,Aurora,3DMAX,6,8,3DMAX
85849,2025-04-08,Anubis,4,Aurora,Aurora,3DMAX,6,8,Aurora
85849,2025-04-08,Dust2,7,decider,Aurora,3DMAX,6,8,3DMAX
85838,2025-04-07,Mirage,3,Legacy,Aurora,Legacy,6,19,Aurora
85838,2025-04-07,Anubis,4,Aurora,Aurora,Legacy,6,19,Aurora
85825,2025-04-06,Nuke,3,paiN,Aurora,paiN,6,17,Aurora
85825,2025-04-06,Inferno,4,Aurora,Aurora,paiN,6,17,paiN
85825,2025-04-06,Dust2,7,decider,Aurora,paiN,6,17,Aurora
85500,2025-04-02,Mirage,3,Aurora,Aurora,Monte,6,44,Aurora
85500,2025-04-02,Ancient,4,Monte,Aurora,Monte,6,44,Aurora
85968,2025-04-02,Nuke,3,Aurora,CYBERSHOKE,Aurora,51,6,Aurora
85968,2025-04-02,Anubis,4,CYBERSHOKE,CYBERSHOKE,Aurora,51,6,CYBERSHOKE
85968,2025-04-02,Mirage,7,decider,CYBERSHOKE,Aurora,51,6,CYBERSHOKE
84608,2025-03-31,Anubis,3,Metizport,Aurora,Metizport,6,78,Aurora
84608,2025-03-31,Mirage,4,Aurora,Aurora,Metizport,6,78,Metizport
84608,2025-03-31,Ancient,5,Metizport,Aurora,Metizport,6,78,Aurora
84608,2025-03-31,Nuke,6,Aurora,Aurora,Metizport,6,78,Aurora
84606,2025-03-30,Mirage,3,ECLOT,Aurora,ECLOT,6,51,Aurora
84606,2025-03-30,Nuke,4,Aurora,Aurora,ECLOT,6,51,Aurora
84602,2025-03-28,Inferno,3,Aurora,fnatic,Aurora,21,6,fnatic
84602,2025-03-28,Ancient,4,fnatic,fnatic,Aurora,21,6,Aurora
84602,2025-03-28,Train,7,decider,fnatic,Aurora,21,6,Aurora
84327,2025-03-26,Train,3,Aurora,Spirit Academy,Aurora,51,6,Aurora
84327,2025-03-26,Ancient,4,Spirit Academy,Spirit Academy,Aurora,51,6,Spirit Academy
84327,2025-03-26,Mirage,7,decider,Spirit Academy,Aurora,51,6,Spirit Academy
84596,2025-03-26,Mirage,3,Aurora,Nexus,Aurora,51,6,Aurora
84596,2025-03-26,Nuke,4,Nexus,Nexus,Aurora,51,6,Nexus
84596,2025-03-26,Inferno,7,decider,Nexus,Aurora,51,6,Aurora
97275,2025-08-31,Ancient,3,M80,Natus Vincere,M80,7,37,M80
97275,2025-08-31,Train,4,Natus Vincere,Natus Vincere,M80,7,37,Natus Vincere
97275,2025-08-31,Inferno,7,decider,Natus Vincere,M80,7,37,M80
97274,2025-08-29,Mirage,3,Natus Vincere,FaZe,Natus Vincere,12,7,FaZe
97274,2025-08-29,Dust2,4,FaZe,FaZe,Natus Vincere,12,7,FaZe
97270,2025-08-27,Train,3,fnatic,Natus Vincere,fnatic,7,21,Natus Vincere
97270,2025-08-27,Mirage,4,Natus Vincere,Natus Vincere,fnatic,7,21,Natus Vincere
96242,2025-08-20,Ancient,3,3DMAX,Natus Vincere,3DMAX,7,8,Natus Vincere
96242,2025-08-20,Inferno,4,Natus Vincere,Natus Vincere,3DMAX,7,8,3DMAX
96242,2025-08-20,Nuke,7,decider,Natus Vincere,3DMAX,7,8,3DMAX
94821,2025-08-09,Dust2,3,Astralis,Astralis,Natus Vincere,11,7,Natus Vincere
94821,2025-08-09,Inferno,4,Natus Vincere,Astralis,Natus Vincere,11,7,Astralis
94821,2025-08-09,Nuke,7,decider,Astralis,Natus Vincere,11,7,Astralis
94810,2025-08-06,Ancient,3,TNL,TNL,Natus Vincere,51,7,TNL
94810,2025-08-06,Nuke,4,Natus Vincere,TNL,Natus Vincere,51,7,Natus Vincere
94810,2025-08-06,Mirage,7,decider,TNL,Natus Vincere,51,7,Natus Vincere
93959,2025-07-29,Nuke,3,Ninjas in Pyjamas,Natus Vincere,Ninjas in Pyjamas,7,24,Ninjas in Pyjamas
93959,2025-07-29,Inferno,4,Natus Vincere,Natus Vincere,Ninjas in Pyjamas,7,24,Natus Vincere
93959,2025-07-29,Train,7,decider,Natus Vincere,Ninjas in Pyjamas,7,24,Natus Vincere
93952,2025-07-26,Ancient,3,FaZe,Natus Vincere,FaZe,7,12,FaZe
93952,2025-07-26,Mirage,4,Natus Vincere,Natus Vincere,FaZe,7,12,Natus Vincere
93952,2025-07-26,Nuke,7,decider,Natus Vincere,FaZe,7,12,Natus Vincere
89092,2025-06-14,Mirage,3,Natus Vincere,Natus Vincere,G2,7,15,Natus Vincere
89092,2025-06-14,Anubis,4,G2,Natus Vincere,G2,7,15,G2
89092,2025-06-14,Inferno,7,decider,Natus Vincere,G2,7,15,Natus Vincere
89074,2025-06-12,Inferno,7,decider,3DMAX,Natus Vincere,8,7,Natus Vincere
89045,2025-06-12,Train,7,decider,Natus Vincere,Nemiga,7,41,Natus Vincere
88388,2025-05-16,Nuke,3,Astralis,Natus Vincere,Astralis,7,11,Astralis
88388,2025-05-16,Mirage,4,Natus Vincere,Natus Vincere,Astralis,7,11,Natus Vincere
88388,2025-05-16,Ancient,7,decider,Natus Vincere,Astralis,7,11,Astralis
87290,2025-04-23,Anubis,3,Liquid,Natus Vincere,Liquid,7,27,Liquid
87290,2025-04-23,Inferno,4,Natus Vincere,Natus Vincere,Liquid,7,27,Natus Vincere
87290,2025-04-23,Ancient,7,decider,Natus Vincere,Liquid,7,27,Liquid
87288,2025-04-23,Inferno,3,FlyQuest,Natus Vincere,FlyQuest,7,51,Natus Vincere
87288,2025-04-23,Mirage,4,Natus Vincere,Natus Vincere,FlyQuest,7,51,FlyQuest
87288,2025-04-23,Ancient,7,decider,Natus Vincere,FlyQuest,7,51,Natus Vincere
87283,2025-04-21,Anubis,3,MIBR,Natus Vincere,MIBR,7,28,MIBR
87283,2025-04-21,Mirage,4,Natus Vincere,Natus Vincere,MIBR,7,28,Natus Vincere
87283,2025-04-21,Inferno,7,decider,Natus Vincere,MIBR,7,28,Natus Vincere
97745,2025-08-31,Nuke,3,3DMAX,3DMAX,TYLOO,8,9,3DMAX
97745,2025-08-31,Train,4,TYLOO,3DMAX,TYLOO,8,9,3DMAX
97740,2025-08-29,Nuke,3,3DMAX,3DMAX,TYLOO,8,9,3DMAX
97740,2025-08-29,Overpass,4,TYLOO,3DMAX,TYLOO,8,9,TYLOO
97740,2025-08-29,Inferno,7,decider,3DMAX,TYLOO,8,9,3DMAX
97738,2025-08-29,Dust2,3,Lynn Vision,3DMAX,Lynn Vision,8,13,3DMAX
97738,2025-08-29,Nuke,4,3DMAX,3DMAX,Lynn Vision,8,13,3DMAX
93971,2025-07-28,Ancient,3,3DMAX,G2,3DMAX,15,8,G2
93971,2025-07-28,Inferno,4,G2,G2,3DMAX,15,8,G2
93948,2025-07-25,Inferno,3,TYLOO,3DMAX,TYLOO,8,9,3DMAX
93948,2025-07-25,Ancient,4,3DMAX,3DMAX,TYLOO,8,9,3DMAX
93943,2025-07-24,Nuke,3,Ninjas in Pyjamas,3DMAX,Ninjas in Pyjamas,8,24,Ninjas in Pyjamas
93943,2025-07-24,Dust2,4,3DMAX,3DMAX,Ninjas in Pyjamas,8,24,Ninjas in Pyjamas
93039,2025-07-23,Train,3,MIBR,3DMAX,MIBR,8,28,3DMAX
93039,2025-07-23,Ancient,4,3DMAX,3DMAX,MIBR,8,28,3DMAX
92584,2025-07-18,Ancient,3,3DMAX,TYLOO,3DMAX,9,8,TYLOO
92584,2025-07-18,Inferno,4,TYLOO,TYLOO,3DMAX,9,8,TYLOO
92573,2025-07-17,Ancient,3,3DMAX,3DMAX,paiN,8,17,3DMAX
92573,2025-07-17,Nuke,4,paiN,3DMAX,paiN,8,17,3DMAX
89087,2025-06-14,Inferno,3,3DMAX,3DMAX,paiN,8,17,paiN
89087,2025-06-14,Nuke,4,paiN,3DMAX,paiN,8,17,paiN
89041,2025-06-12,Nuke,7,decider,G2,3DMAX,15,8,3DMAX
89035,2025-06-09,Nuke,3,FaZe,FaZe,3DMAX,12,8,3DMAX
89035,2025-06-09,Inferno,4,3DMAX,FaZe,3DMAX,12,8,3DMAX
89463,2025-05-21,Inferno,3,3DMAX,G2,3DMAX,15,8,G2
89463,2025-05-21,Dust2,4,G2,G2,3DMAX,15,8,3DMAX
89463,2025-05-21,Nuke,7,decider,G2,3DMAX,15,8,G2
89460,2025-05-20,Inferno,3,Legacy,Legacy,3DMAX,19,8,3DMAX
89460,2025-05-20,Dust2,4,3DMAX,Legacy,3DMAX,19,8,Legacy
89460,2025-05-20,Anubis,7,decider,Legacy,3DMAX,19,8,3DMAX
88679,2025-05-19,Anubis,3,3DMAX,3DMAX,GamerLegion,8,16,3DMAX
88679,2025-05-19,Ancient,4,GamerLegion,3DMAX,GamerLegion,8,16,GamerLegion
88679,2025-05-19,Nuke,7,decider,3DMAX,GamerLegion,8,16,GamerLegion
87301,2025-04-23,Dust2,3,3DMAX,FaZe,3DMAX,12,8,FaZe
87301,2025-04-23,Nuke,4,FaZe,FaZe,3DMAX,12,8,FaZe
87296,2025-04-22,Ancient,3,BIG,BIG,3DMAX,45,8,3DMAX
87296,2025-04-22,Dust2,4,3DMAX,BIG,3DMAX,45,8,3DMAX
87294,2025-04-21,Ancient,3,GamerLegion,3DMAX,GamerLegion,8,16,GamerLegion
87294,2025-04-21,Inferno,4,3DMAX,3DMAX,GamerLegion,8,16,GamerLegion
85861,2025-04-11,Anubis,3,3DMAX,3DMAX,FaZe,8,12,FaZe
85861,2025-04-11,Nuke,4,FaZe,3DMAX,FaZe,8,12,FaZe
85839,2025-04-07,Dust2,3,3DMAX,3DMAX,Astralis,8,11,3DMAX
85839,2025-04-07,Ancient,4,Astralis,3DMAX,Astralis,8,11,Astralis
85839,2025-04-07,Inferno,7,decider,3DMAX,Astralis,8,11,3DMAX
98761,2025-09-12,Inferno,3,TYLOO,GamerLegion,TYLOO,16,9,TYLOO
98761,2025-09-12,Ancient,4,GamerLegion,GamerLegion,TYLOO,16,9,TYLOO
97744,2025-08-31,Nuke,3,Lynn Vision,TYLOO,Lynn Vision,9,13,Lynn Vision
97744,2025-08-31,Inferno,4,TYLOO,TYLOO,Lynn Vision,9,13,TYLOO
97744,2025-08-31,Overpass,7,decider,TYLOO,Lynn Vision,9,13,TYLOO
97739,2025-08-29,Mirage,3,B8,TYLOO,B8,9,23,TYLOO
97739,2025-08-29,Overpass,4,TYLOO,TYLOO,B8,9,23,B8
97739,2025-08-29,Train,7,decider,TYLOO,B8,9,23,TYLOO
93941,2025-07-24,Overpass,3,Complexity,Complexity,TYLOO,51,9,Complexity
93941,2025-07-24,Inferno,4,TYLOO,Complexity,TYLOO,51,9,TYLOO
93941,2025-07-24,Ancient,7,decider,Complexity,TYLOO,51,9,TYLOO
93036,2025-07-23,Inferno,3,TYLOO,TYLOO,Virtus.pro,9,18,Virtus.pro
93036,2025-07-23,Overpass,4,Virtus.pro,TYLOO,Virtus.pro,9,18,Virtus.pro
92590,2025-07-20,Inferno,3,TYLOO,TYLOO,Astralis,9,11,Astralis
92590,2025-07-20,Nuke,4,Astralis,TYLOO,Astralis,9,11,TYLOO
92590,2025-07-20,Mirage,5,TYLOO,TYLOO,Astralis,9,11,TYLOO
92590,2025-07-20,Ancient,6,Astralis,TYLOO,Astralis,9,11,TYLOO
92588,2025-07-19,Nuke,3,SAW,TYLOO,SAW,9,22,TYLOO
92588,2025-07-19,Inferno,4,TYLOO,TYLOO,SAW,9,22,TYLOO
92577,2025-07-16,Mirage,3,TYLOO,TYLOO,Astralis,9,11,TYLOO
92577,2025-07-16,Nuke,4,Astralis,TYLOO,Astralis,9,11,Astralis
92577,2025-07-16,Inferno,7,decider,TYLOO,Astralis,9,11,TYLOO
92574,2025-07-15,Inferno,3,TYLOO,Virtus.pro,TYLOO,18,9,TYLOO
92574,2025-07-15,Anubis,4,Virtus.pro,Virtus.pro,TYLOO,18,9,TYLOO
89017,2025-06-07,Anubis,7,decider,FaZe,TYLOO,12,9,FaZe
88561,2025-06-06,Inferno,3,TYLOO,FlyQuest,TYLOO,51,9,FlyQuest
88561,2025-06-06,Mirage,4,FlyQuest,FlyQuest,TYLOO,51,9,TYLOO
88561,2025-06-06,Anubis,7,decider,FlyQuest,TYLOO,51,9,TYLOO
88554,2025-06-05,Train,3,Complexity,Complexity,TYLOO,51,9,TYLOO
88554,2025-06-05,Inferno,4,TYLOO,Complexity,TYLOO,51,9,TYLOO
88541,2025-06-04,Mirage,7,decider,TYLOO,Metizport,9,78,TYLOO
88486,2025-06-03,Anubis,7,decider,TYLOO,NRG,9,51,NRG
89182,2025-05-18,Train,3,TYLOO,Rare Atom,TYLOO,36,9,TYLOO
89182,2025-05-18,Ancient,4,Rare Atom,Rare Atom,TYLOO,36,9,TYLOO
89181,2025-05-17,Mirage,3,Shika,TYLOO,Shika,9,51,TYLOO
89181,2025-05-17,Nuke,4,TYLOO,TYLOO,Shika,9,51,TYLOO
88183,2025-05-16,Inferno,3,TYLOO,Lynn Vision,TYLOO,13,9,TYLOO
88183,2025-05-16,Ancient,4,Lynn Vision,Lynn Vision,TYLOO,13,9,TYLOO
88181,2025-05-11,Inferno,3,TYLOO,TYLOO,FlyQuest,9,51,TYLOO
88181,2025-05-11,Ancient,4,FlyQuest,TYLOO,FlyQuest,9,51,TYLOO
88178,2025-05-09,Inferno,3,TYLOO,FlyQuest,TYLOO,51,9,TYLOO
88178,2025-05-09,Ancient,4,FlyQuest,FlyQuest,TYLOO,51,9,FlyQuest
88178,2025-05-09,Mirage,7,decider,FlyQuest,TYLOO,51,9,TYLOO
87868,2025-05-04,Inferno,3,TYLOO,Lynn Vision,TYLOO,13,9,TYLOO
87868,2025-05-04,Nuke,4,Lynn Vision,Lynn Vision,TYLOO,13,9,Lynn Vision
87868,2025-05-04,Ancient,5,TYLOO,Lynn Vision,TYLOO,13,9,Lynn Vision
87866,2025-05-03,Inferno,3,TYLOO,TYLOO,Lynn Vision,9,13,TYLOO
87866,2025-05-03,Ancient,4,Lynn Vision,TYLOO,Lynn Vision,9,13,Lynn Vision
87866,2025-05-03,Train,7,decider,TYLOO,Lynn Vision,9,13,Lynn Vision
86773,2025-04-17,Anubis,3,TYLOO,TYLOO,Rare Atom,9,36,TYLOO
86773,2025-04-17,Mirage,4,Rare Atom,TYLOO,Rare Atom,9,36,TYLOO
86771,2025-04-16,Nuke,3,Lynn Vision,Lynn Vision,TYLOO,13,9,Lynn Vision
86771,2025-04-16,Inferno,4,TYLOO,Lynn Vision,TYLOO,13,9,TYLOO
86771,2025-04-16,Train,7,decider,Lynn Vision,TYLOO,13,9,Lynn Vision
76913,2025-04-05,Anubis,7,decider,TYLOO,The Huns,9,51,TYLOO
76902,2025-04-05,Inferno,7,decider,The Huns,TYLOO,51,9,TYLOO
76976,2025-04-01,Anubis,7,decider,TYLOO,Gods Reign,9,51,TYLOO
97253,2025-09-06,Inferno,3,G2,FURIA,G2,10,15,G2
97253,2025-09-06,Mirage,4,FURIA,FURIA,G2,10,15,G2
97258,2025-08-28,Inferno,3,Legacy,FURIA,Legacy,10,19,FURIA
97258,2025-08-28,Nuke,4,FURIA,FURIA,Legacy,10,19,Legacy
97258,2025-08-28,Mirage,7,decider,FURIA,Legacy,10,19,FURIA
94813,2025-08-07,Inferno,3,BIG,BIG,FURIA,45,10,FURIA
94813,2025-08-07,Dust2,4,FURIA,BIG,FURIA,45,10,FURIA
93973,2025-07-29,Dust2,3,FURIA,G2,FURIA,15,10,FURIA
93973,2025-07-29,Inferno,4,G2,G2,FURIA,15,10,FURIA
93967,2025-07-27,Inferno,3,Astralis,Astralis,FURIA,11,10,FURIA
93967,2025-07-27,Dust2,4,FURIA,Astralis,FURIA,11,10,FURIA
93964,2025-07-26,Dust2,3,FURIA,G2,FURIA,15,10,G2
93964,2025-07-26,Inferno,4,G2,G2,FURIA,15,10,G2
93945,2025-07-25,Nuke,3,Astralis,Astralis,FURIA,11,10,FURIA
93945,2025-07-25,Dust2,4,FURIA,Astralis,FURIA,11,10,FURIA
93034,2025-07-23,Inferno,3,FlyQuest,FlyQuest,FURIA,51,10,FURIA
93034,2025-07-23,Dust2,4,FURIA,FlyQuest,FURIA,51,10,FlyQuest
93034,2025-07-23,Mirage,7,decider,FlyQuest,FURIA,51,10,FURIA
92568,2025-07-17,Ancient,3,SAW,FURIA,SAW,10,22,SAW
92568,2025-07-17,Train,4,FURIA,FURIA,SAW,10,22,FURIA
92568,2025-07-17,Inferno,7,decider,FURIA,SAW,10,22,SAW
89096,2025-06-20,Nuke,3,paiN,FURIA,paiN,10,17,FURIA
89096,2025-06-20,Anubis,4,FURIA,FURIA,paiN,10,17,paiN
89096,2025-06-20,Inferno,7,decider,FURIA,paiN,10,17,paiN
89034,2025-06-09,Mirage,3,B8,FURIA,B8,10,23,B8
89034,2025-06-09,Train,4,FURIA,FURIA,B8,10,23,FURIA
89034,2025-06-09,Dust2,7,decider,FURIA,B8,10,23,FURIA
89024,2025-06-08,Dust2,7,decider,FURIA,M80,10,37,FURIA
89015,2025-06-07,Dust2,7,decider,paiN,FURIA,17,10,paiN
89010,2025-06-07,Nuke,7,decider,FURIA,Lynn Vision,10,13,FURIA
89464,2025-05-21,Train,3,FURIA,GamerLegion,FURIA,16,10,GamerLegion
89464,2025-05-21,Mirage,4,GamerLegion,GamerLegion,FURIA,16,10,FURIA
89464,2025-05-21,Nuke,7,decider,GamerLegion,FURIA,16,10,GamerLegion
89461,2025-05-20,Dust2,3,Lynn Vision,FURIA,Lynn Vision,10,13,FURIA
89461,2025-05-20,Anubis,4,FURIA,FURIA,Lynn Vision,10,13,FURIA
88389,2025-05-16,Nuke,3,MIBR,FURIA,MIBR,10,28,FURIA
88389,2025-05-16,Train,4,FURIA,FURIA,MIBR,10,28,FURIA
88356,2025-05-12,Train,3,MIBR,FURIA,MIBR,10,28,FURIA
88356,2025-05-12,Anubis,4,FURIA,FURIA,MIBR,10,28,MIBR
88356,2025-05-12,Inferno,7,decider,FURIA,MIBR,10,28,FURIA
88349,2025-05-11,Anubis,3,FURIA,GamerLegion,FURIA,16,10,FURIA
88349,2025-05-11,Mirage,4,GamerLegion,GamerLegion,FURIA,16,10,GamerLegion
88349,2025-05-11,Nuke,7,decider,GamerLegion,FURIA,16,10,FURIA
85843,2025-04-08,Anubis,3,FURIA,FURIA,Virtus.pro,10,18,Virtus.pro
85843,2025-04-08,Dust2,4,Virtus.pro,FURIA,Virtus.pro,10,18,Virtus.pro
85841,2025-04-07,Dust2,3,FURIA,FURIA,Complexity,10,51,FURIA
85841,2025-04-07,Train,4,Complexity,FURIA,Complexity,10,51,Complexity
85841,2025-04-07,Inferno,7,decider,FURIA,Complexity,10,51,Complexity
85827,2025-04-06,Dust2,3,FURIA,FURIA,Betclic,10,51,FURIA
85827,2025-04-06,Mirage,4,Betclic,FURIA,Betclic,10,51,FURIA
93946,2025-07-25,Nuke,3,paiN,Astralis,paiN,11,17,Astralis
93946,2025-07-25,Ancient,4,Astralis,Astralis,paiN,11,17,paiN
93946,2025-07-25,Inferno,7,decider,Astralis,paiN,11,17,Astralis
93035,2025-07-23,Mirage,3,B8,Astralis,B8,11,23,Astralis
93035,2025-07-23,Inferno,4,Astralis,Astralis,B8,11,23,Astralis
92589,2025-07-19,Mirage,3,BetBoom,Astralis,BetBoom,11,20,Astralis
92589,2025-07-19,Nuke,4,Astralis,Astralis,BetBoom,11,20,Astralis
92586,2025-07-18,Nuke,3,Astralis,Lynn Vision,Astralis,13,11,Astralis
92586,2025-07-18,Dust2,4,Lynn Vision,Lynn Vision,Astralis,13,11,Astralis
92578,2025-07-17,Mirage,3,MIBR,MIBR,Astralis,28,11,Astralis
92578,2025-07-17,Nuke,4,Astralis,MIBR,Astralis,28,11,Astralis
92575,2025-07-15,Nuke,3,MIBR,Astralis,MIBR,11,28,Astralis
92575,2025-07-15,Ancient,4,Astralis,Astralis,MIBR,11,28,Astralis
88350,2025-05-11,Nuke,3,paiN,Astralis,paiN,11,17,Astralis
88350,2025-05-11,Inferno,4,Astralis,Astralis,paiN,11,17,Astralis
88340,2025-05-10,Dust2,3,ODDIK,Astralis,ODDIK,11,51,Astralis
88340,2025-05-10,Ancient,4,Astralis,Astralis,ODDIK,11,51,ODDIK
88340,2025-05-10,Inferno,7,decider,Astralis,ODDIK,11,51,Astralis
86911,2025-04-17,Mirage,3,B8,Astralis,B8,11,23,B8
86911,2025-04-17,Inferno,4,Astralis,Astralis,B8,11,23,Astralis
86911,2025-04-17,Ancient,7,decider,Astralis,B8,11,23,B8
86908,2025-04-16,Mirage,3,BIG,Astralis,BIG,11,45,BIG
86908,2025-04-16,Inferno,4,Astralis,Astralis,BIG,11,45,Astralis
86908,2025-04-16,Ancient,7,decider,Astralis,BIG,11,45,Astralis
86905,2025-04-16,Inferno,3,Astralis,Metizport,Astralis,78,11,Metizport
86905,2025-04-16,Mirage,4,Metizport,Metizport,Astralis,78,11,Astralis
86905,2025-04-16,Ancient,7,decider,Metizport,Astralis,78,11,Metizport
86898,2025-04-15,Train,7,decider,Astralis,ENCE,11,29,Astralis
86890,2025-04-14,Mirage,7,decider,Astralis,PARIVISION,11,35,Astralis
86884,2025-04-14,Nuke,7,decider,Astralis,OG,11,30,OG
85857,2025-04-10,Dust2,3,Virtus.pro,Astralis,Virtus.pro,11,18,Virtus.pro
85857,2025-04-10,Train,4,Astralis,Astralis,Virtus.pro,11,18,Virtus.pro
85844,2025-04-08,Mirage,3,Betclic,Astralis,Betclic,11,51,Betclic
85844,2025-04-08,Ancient,4,Astralis,Astralis,Betclic,11,51,Betclic
85826,2025-04-06,Ancient,3,Astralis,FaZe,Astralis,12,11,Astralis
85826,2025-04-06,Dust2,4,FaZe,FaZe,Astralis,12,11,FaZe
85826,2025-04-06,Train,7,decider,FaZe,Astralis,12,11,Astralis
97251,2025-09-05,Inferno,3,G2,FaZe,G2,12,15,G2
97251,2025-09-05,Dust2,4,FaZe,FaZe,G2,12,15,G2
97269,2025-08-27,Overpass,3,ECSTATIC,FaZe,ECSTATIC,12,31,ECSTATIC
97269,2025-08-27,Dust2,4,FaZe,FaZe,ECSTATIC,12,31,FaZe
97269,2025-08-27,Inferno,7,decider,FaZe,ECSTATIC,12,31,FaZe
94822,2025-08-09,Overpass,3,Virtus.pro,Virtus.pro,FaZe,18,12,Virtus.pro
94822,2025-08-09,Ancient,4,FaZe,Virtus.pro,FaZe,18,12,FaZe
94822,2025-08-09,Inferno,7,decider,Virtus.pro,FaZe,18,12,Virtus.pro
94808,2025-08-05,Mirage,3,BetBoom,BetBoom,FaZe,20,12,FaZe
94808,2025-08-05,Ancient,4,FaZe,BetBoom,FaZe,20,12,FaZe
93955,2025-07-28,Mirage,3,Liquid,Liquid,FaZe,27,12,FaZe
93955,2025-07-28,Ancient,4,FaZe,Liquid,FaZe,27,12,FaZe
93942,2025-07-24,Mirage,3,Liquid,FaZe,Liquid,12,27,FaZe
93942,2025-07-24,Inferno,4,FaZe,FaZe,Liquid,12,27,Liquid
93942,2025-07-24,Nuke,7,decider,FaZe,Liquid,12,27,FaZe
93041,2025-07-23,Inferno,3,BIG,FaZe,BIG,12,45,FaZe
93041,2025-07-23,Ancient,4,FaZe,FaZe,BIG,12,45,FaZe
89079,2025-06-13,Anubis,7,decider,Legacy,FaZe,19,12,FaZe
89038,2025-06-10,Anubis,3,MIBR,FaZe,MIBR,12,28,FaZe
89038,2025-06-10,Ancient,4,FaZe,FaZe,MIBR,12,28,FaZe
89027,2025-06-08,Mirage,3,Legacy,FaZe,Legacy,12,19,Legacy
89027,2025-06-08,Dust2,4,FaZe,FaZe,Legacy,12,19,Legacy
89006,2025-06-07,Dust2,7,decider,FaZe,HEROIC,12,14,FaZe
89455,2025-05-21,Ancient,3,HEROIC,HEROIC,FaZe,14,12,FaZe
89455,2025-05-21,Anubis,4,FaZe,HEROIC,FaZe,14,12,HEROIC
89455,2025-05-21,Mirage,7,decider,HEROIC,FaZe,14,12,HEROIC
89452,2025-05-20,Mirage,3,BC.Game,BC.Game,FaZe,51,12,FaZe
89452,2025-05-20,Anubis,4,FaZe,BC.Game,FaZe,51,12,FaZe
88674,2025-05-19,Ancient,3,Liquid,Liquid,FaZe,27,12,Liquid
88674,2025-05-19,Inferno,4,FaZe,Liquid,FaZe,27,12,Liquid
87622,2025-05-01,Inferno,3,FlyQuest,FlyQuest,FaZe,51,12,FaZe
87622,2025-05-01,Nuke,4,FaZe,FlyQuest,FaZe,51,12,FaZe
87303,2025-04-23,Mirage,3,GamerLegion,FaZe,GamerLegion,12,16,GamerLegion
87303,2025-04-23,Nuke,4,FaZe,FaZe,GamerLegion,12,16,GamerLegion
87292,2025-04-21,Anubis,3,paiN,FaZe,paiN,12,17,FaZe
87292,2025-04-21,Inferno,4,FaZe,FaZe,paiN,12,17,FaZe
85866,2025-04-13,Dust2,3,FaZe,FaZe,Complexity,12,51,FaZe
85866,2025-04-13,Inferno,4,Complexity,FaZe,Complexity,12,51,FaZe
85858,2025-04-10,Dust2,3,FaZe,Betclic,FaZe,51,12,FaZe
